Node Number = 787
408090.197200 3948648.476803 35.677445
417841.369921 3940174.185680 35.601907
419842.478737 3939397.049066 35.595065
406726.862963 3948362.288120 35.674737
405550.716504 3948477.424233 35.675663
407315.374365 3947373.326154 35.665877
408790.945154 3947037.605873 35.662988
415711.123595 3942125.893094 35.619323
416456.738061 3940873.993123 35.608100
417868.049125 3938851.427836 35.589984
416676.601887 3939441.600898 35.595205
418814.968449 3937948.515757 35.581922
404353.273311 3948318.622160 35.674116
405707.593410 3947199.212066 35.664155
403255.435257 3947635.537839 35.667851
410576.964857 3946298.901516 35.656492
412332.302580 3945137.137716 35.646176
413680.789403 3943863.755845 35.634815
414683.078839 3942724.346058 35.624630
407103.580670 3946014.804664 35.653610
408731.025276 3945167.351845 35.646122
414862.302683 3941141.097788 35.610372
415345.936122 3939579.033374 35.596331
417599.680235 3937301.343266 35.575987
416278.089451 3937958.098685 35.581797
418605.032451 3935923.025855 35.563644
404313.027339 3946706.392768 35.659578
405476.961838 3945497.159979 35.648789
402901.198152 3946363.839278 35.656352
410399.776597 3944093.616012 35.636595
412002.412780 3942979.485002 35.626695
413437.739366 3941925.292573 35.617318
406917.389911 3944304.497217 35.638174
408590.361857 3943178.132267 35.628176
413736.207758 3940047.248399 35.600413
414459.915629 3938192.311115 35.583753
416895.695941 3936156.845729 35.565610
415369.766553 3936331.908062 35.567059
417968.301827 3934962.294364 35.554930
404994.412778 3943676.224642 35.632327
403804.753023 3945002.263205 35.644166
410283.084209 3941885.067305 35.616674
411961.336023 3940847.829407 35.607474
406721.923220 3942457.743666 35.621507
408455.189445 3941181.097943 35.610160
412402.853107 3938782.972597 35.588898
413311.397030 3936782.040354 35.570939
414400.564724 3934913.367419 35.554187
416441.534473 3934538.424435 35.550981
396814.517665 3944632.959118 35.640131
396080.753454 3945942.597949 35.651860
388857.399015 3944470.614817 35.637804
392010.422777 3944558.158557 35.638943
393550.713521 3945075.071727 35.643770
392624.434621 3943585.403275 35.630241
388098.601698 3943173.211143 35.626023
387366.485749 3944260.053337 35.635737
404733.206452 3941801.807805 35.615404
402761.869748 3943081.684211 35.626750
398434.299409 3944320.921800 35.637486
410126.367697 3939502.335151 35.595179
406581.486713 3940578.029999 35.604548
408057.194443 3939356.934215 35.593678
411072.748557 3937273.604181 35.575172
412185.765407 3935256.325612 35.557085
413161.418331 3933548.680967 35.541776
415611.026022 3933301.146264 35.539756
397037.138528 3943477.598974 35.629739
395960.951959 3943462.042381 35.629486
395190.652778 3944497.405030 35.638738
389493.976164 3943218.797389 35.626591
390991.710531 3943053.131430 35.625264
393848.392275 3943187.239553 35.626784
392474.635953 3942414.886028 35.619673
388427.717434 3942043.219488 35.615874
387022.679158 3941758.298666 35.613146
399276.008682 3942887.476875 35.624650
404925.299488 3939965.372228 35.598867
400985.664709 3941923.755543 35.616135
402881.023598 3940552.690671 35.603963
397905.220248 3942657.598544 35.622437
408679.753888 3937448.630877 35.576532
406377.390809 3938378.083963 35.584696
410114.197168 3935514.536982 35.559227
411073.107048 3933487.363000 35.541038
411911.935674 3931311.305263 35.521495
413755.216154 3931921.702459 35.527160
396376.031492 3942093.430997 35.617192
394991.392965 3942535.838680 35.621034
389874.303934 3941571.839454 35.611787
391254.134949 3941705.760106 35.613147
393846.218541 3941834.352363 35.614588
392381.760495 3941242.242298 35.609092
388412.826859 3940709.324215 35.603848
389412.971080 3939946.067890 35.597080
399087.439536 3941183.973677 35.609274
404056.414125 3938435.803406 35.584994
400661.518861 3939862.666045 35.597522
402149.296850 3938347.036770 35.584007
397264.466118 3940721.485067 35.604917
408308.572777 3935410.992928 35.558128
406761.454421 3936275.254629 35.565775
405083.600977 3936919.666570 35.571425
409043.400251 3933683.720831 35.542624
409852.040443 3931747.575803 35.525243
410713.768302 3929759.744075 35.507400
412484.520643 3928448.903562 35.495740
395130.883975 3940542.777059 35.603082
391168.909578 3940223.309643 35.599774
393135.563582 3940147.157509 35.599302
390404.419604 3938616.287181 35.585203
389063.748357 3938676.125260 35.585593
398551.436153 3939209.875115 35.591423
403295.228811 3936342.196451 35.566046
400071.569644 3937909.167821 35.579852
401425.833838 3936723.490485 35.569299
396334.749850 3938566.355079 35.585392
406969.778909 3934122.259420 35.546385
405168.639873 3935028.377065 35.554383
403530.787106 3934110.375476 35.545949
407787.381045 3932064.689860 35.527912
408854.878540 3929926.684434 35.508736
410206.643309 3927695.682233 35.488746
409340.759675 3925736.544088 35.471005
393990.874728 3938573.161250 35.585205
392100.695454 3938580.074974 35.585063
391011.846293 3937238.065299 35.572846
389221.964513 3937150.616461 35.571859
394762.322373 3936962.644841 35.570769
398203.735219 3937141.808168 35.572744
401657.312620 3935029.086256 35.554047
399867.312488 3935833.344781 35.561118
396443.833308 3936167.581894 35.563779
405419.847239 3932658.803007 35.533045
401890.982845 3933376.379388 35.539171
403205.557457 3932181.462771 35.528528
406573.442462 3930453.926864 35.513277
407736.578067 3928404.972673 35.494914
408023.587527 3926664.860061 35.479253
407765.591656 3925118.150002 35.465285
392719.392831 3936557.225918 35.566895
390625.953553 3935641.604935 35.558412
390750.822225 3934133.744721 35.544833
394444.816267 3935105.773941 35.553996
398157.200549 3934913.575093 35.552652
400009.374102 3933698.294439 35.541885
396289.421805 3934040.100789 35.544584
404412.912530 3930620.516426 35.514573
401162.809790 3931905.316184 35.525837
402301.997420 3930549.929764 35.513731
405510.635587 3928773.281880 35.498025
406159.338233 3927054.575482 35.482592
406479.554489 3925442.176940 35.468086
406857.807191 3923812.777577 35.453432
392404.444215 3934279.291697 35.546326
