Node Number = 787
408090.197200 3948648.476803 5.106330
417841.369921 3940174.185680 0.845695
419842.478737 3939397.049066 2.447168
406726.862963 3948362.288120 6.071232
405550.716504 3948477.424233 3.260834
407315.374365 3947373.326154 5.922141
408790.945154 3947037.605873 0.280739
415711.123595 3942125.893094 0.352305
416456.738061 3940873.993123 1.441098
417868.049125 3938851.427836 3.648858
416676.601887 3939441.600898 8.900749
418814.968449 3937948.515757 7.055451
404353.273311 3948318.622160 2.079293
405707.593410 3947199.212066 3.936912
403255.435257 3947635.537839 4.700621
410576.964857 3946298.901516 1.555813
412332.302580 3945137.137716 1.123865
413680.789403 3943863.755845 2.815112
414683.078839 3942724.346058 0.625224
407103.580670 3946014.804664 2.369297
408731.025276 3945167.351845 4.143254
414862.302683 3941141.097788 2.676152
415345.936122 3939579.033374 7.500000
417599.680235 3937301.343266 2.000000
416278.089451 3937958.098685 6.949396
418605.032451 3935923.025855 4.637765
404313.027339 3946706.392768 3.737582
405476.961838 3945497.159979 2.484599
402901.198152 3946363.839278 2.355311
410399.776597 3944093.616012 3.500000
412002.412780 3942979.485002 13.770783
413437.739366 3941925.292573 5.500000
406917.389911 3944304.497217 3.025178
408590.361857 3943178.132267 4.500000
413736.207758 3940047.248399 8.000000
414459.915629 3938192.311115 9.518881
416895.695941 3936156.845729 6.318882
415369.766553 3936331.908062 7.768391
417968.301827 3934962.294364 1.482017
404994.412778 3943676.224642 7.667519
403804.753023 3945002.263205 1.453863
410283.084209 3941885.067305 5.250000
411961.336023 3940847.829407 11.195063
406721.923220 3942457.743666 8.196094
408455.189445 3941181.097943 9.583893
412402.853107 3938782.972597 13.434698
413311.397030 3936782.040354 10.884660
414400.564724 3934913.367419 10.000000
416441.534473 3934538.424435 1.261846
396814.517665 3944632.959118 1.510000
396080.753454 3945942.597949 0.010000
388857.399015 3944470.614817 10.088728
392010.422777 3944558.158557 0.724124
393550.713521 3945075.071727 0.010000
392624.434621 3943585.403275 7.400312
388098.601698 3943173.211143 9.500000
387366.485749 3944260.053337 0.010000
404733.206452 3941801.807805 8.930373
402761.869748 3943081.684211 7.333333
398434.299409 3944320.921800 0.010000
410126.367697 3939502.335151 10.496038
406581.486713 3940578.029999 10.137782
408057.194443 3939356.934215 11.028460
411072.748557 3937273.604181 11.500000
412185.765407 3935256.325612 12.657321
413161.418331 3933548.680967 12.916533
415611.026022 3933301.146264 0.010000
397037.138528 3943477.598974 4.797475
395960.951959 3943462.042381 2.900953
395190.652778 3944497.405030 0.010000
389493.976164 3943218.797389 0.010000
390991.710531 3943053.131430 3.198232
393848.392275 3943187.239553 4.384745
392474.635953 3942414.886028 3.860229
388427.717434 3942043.219488 6.882570
387022.679158 3941758.298666 0.071364
399276.008682 3942887.476875 1.927942
404925.299488 3939965.372228 11.370297
400985.664709 3941923.755543 7.000000
402881.023598 3940552.690671 9.395713
397905.220248 3942657.598544 5.497632
408679.753888 3937448.630877 12.664928
406377.390809 3938378.083963 12.500000
410114.197168 3935514.536982 13.000000
411073.107048 3933487.363000 14.250000
411911.935674 3931311.305263 13.799406
413755.216154 3931921.702459 7.603811
396376.031492 3942093.430997 5.362464
394991.392965 3942535.838680 1.786864
389874.303934 3941571.839454 2.505000
391254.134949 3941705.760106 2.668222
393846.218541 3941834.352363 3.907854
392381.760495 3941242.242298 3.860229
388412.826859 3940709.324215 3.761884
389412.971080 3939946.067890 3.761884
399087.439536 3941183.973677 7.721848
404056.414125 3938435.803406 12.498610
400661.518861 3939862.666045 10.500000
402149.296850 3938347.036770 12.500000
397264.466118 3940721.485067 7.336792
408308.572777 3935410.992928 13.257126
406761.454421 3936275.254629 14.500000
405083.600977 3936919.666570 13.500000
409043.400251 3933683.720831 14.766380
409852.040443 3931747.575803 14.767591
410713.768302 3929759.744075 15.500000
412484.520643 3928448.903562 4.708325
395130.883975 3940542.777059 6.106283
391168.909578 3940223.309643 1.766178
393135.563582 3940147.157509 6.500000
390404.419604 3938616.287181 4.500000
389063.748357 3938676.125260 0.010000
398551.436153 3939209.875115 11.032362
403295.228811 3936342.196451 14.090106
400071.569644 3937909.167821 12.016181
401425.833838 3936723.490485 14.022207
396334.749850 3938566.355079 11.760206
406969.778909 3934122.259420 14.904262
405168.639873 3935028.377065 16.270672
403530.787106 3934110.375476 17.500000
407787.381045 3932064.689860 17.500000
408854.878540 3929926.684434 15.391689
410206.643309 3927695.682233 3.905796
409340.759675 3925736.544088 3.033391
393990.874728 3938573.161250 11.500000
392100.695454 3938580.074974 8.945988
391011.846293 3937238.065299 6.740603
389221.964513 3937150.616461 1.002298
394762.322373 3936962.644841 13.812883
398203.735219 3937141.808168 14.000000
401657.312620 3935029.086256 17.000116
399867.312488 3935833.344781 15.878166
396443.833308 3936167.581894 15.031149
405419.847239 3932658.803007 16.825073
401890.982845 3933376.379388 18.000000
403205.557457 3932181.462771 16.000000
406573.442462 3930453.926864 16.500000
407736.578067 3928404.972673 14.500000
408023.587527 3926664.860061 14.500000
407765.591656 3925118.150002 1.005000
392719.392831 3936557.225918 12.877738
390625.953553 3935641.604935 7.822473
390750.822225 3934133.744721 7.500000
394444.816267 3935105.773941 16.000000
398157.200549 3934913.575093 16.500000
400009.374102 3933698.294439 17.612213
396289.421805 3934040.100789 17.733589
404412.912530 3930620.516426 19.056973
401162.809790 3931905.316184 20.254620
402301.997420 3930549.929764 21.000000
405510.635587 3928773.281880 17.128925
406159.338233 3927054.575482 15.272228
406479.554489 3925442.176940 3.299880
406857.807191 3923812.777577 0.010000
392404.444215 3934279.291697 15.486964
391277.326390 3932869.258270 14.500000
394395.332742 3933105.307043 19.750000
398034.077942 3932830.982953 20.000000
399464.986125 3931775.830317 21.000000
396326.257171 3932049.621352 21.000000
403459.080593 3928954.579363 19.500000
401688.811898 3929022.772921 21.082455
400218.651936 3930110.148487 22.115303
404215.076507 3927287.029524 15.974456
404907.856738 3925689.000084 8.500000
405639.148642 3924103.941075 2.402440
